date,city,temp_max_c,temp_min_c,temp_avg_c,precipitation_mm,solar_radiation_mj_m2,wind_max_m_s,wind_avg_m_s
2019-04-07,인천,15.7,3.5,9.7,0.0,21.77,18.5,11.7
2019-04-08,대구,20.1,5.7,13.0,0.0,22.5,22.0,14.0
2019-04-08,부산,19.2,4.2,11.3,0.0,22.18,16.3,9.3
2019-04-08,서울,15.0,2.7,9.1,0.0,22.7,20.6,11.6
2019-04-08,인천,12.9,3.8,8.6,0.0,22.62,22.9,12.5
2019-04-09,대구,16.8,3.8,10.0,11.1,15.98,27.1,18.4
2019-04-09,부산,13.5,7.3,10.1,8.4,16.8,31.9,21.0
2019-04-09,서울,14.6,3.7,8.9,7.3,7.49,25.3,15.2
2019-04-09,인천,14.4,4.4,9.4,8.8,7.85,26.8,17.4
2019-04-10,대구,9.9,3.9,7.2,17.5,4.51,22.6,11.5
2019-04-10,부산,11.4,7.3,9.0,12.0,9.86,35.7,19.1
2019-04-10,서울,8.2,3.7,5.8,7.0,4.22,23.0,11.0
2019-04-10,인천,8.6,4.2,6.1,6.7,4.8,22.4,13.3
2019-04-11,대구,14.8,2.4,9.3,0.0,15.43,12.7,3.7
2019-04-11,부산,12.4,4.3,8.6,0.0,14.31,14.6,7.7
2019-04-11,서울,14.2,1.9,7.8,0.2,19.36,16.8,7.1
2019-04-11,인천,11.6,2.7,7.5,0.0,21.14,14.2,7.7
2019-04-12,대구,17.7,3.6,11.1,0.0,19.29,13.2,8.0
2019-04-12,부산,16.1,5.0,10.2,0.1,17.76,16.5,6.5
2019-04-12,서울,15.9,3.7,9.0,0.0,21.91,19.5,7.9
2019-04-12,인천,12.9,4.7,8.5,0.0,22.98,16.7,8.6
2019-04-13,대구,19.3,7.5,12.8,0.0,21.07,18.2,8.3
2019-04-13,부산,15.6,5.1,11.0,0.0,15.34,12.7,6.6
2019-04-13,서울,15.8,2.0,9.2,0.0,22.4,18.1,8.4
2019-04-13,인천,14.4,3.7,8.9,0.0,22.58,11.5,7.8
2019-04-14,대구,15.4,6.9,11.4,1.4,8.91,19.4,12.5
2019-04-14,부산,14.4,8.4,11.1,0.8,9.55,18.2,10.6
2019-04-14,서울,13.2,4.2,8.1,3.3,10.23,26.1,12.4
2019-04-14,인천,11.9,6.4,8.5,2.8,12.31,30.1,13.8
2019-04-15,대구,20.4,2.1,11.6,0.0,24.49,17.1,10.7
2019-04-15,부산,18.0,3.3,10.4,0.0,24.71,17.6,9.0
2019-04-15,서울,15.6,1.2,8.4,0.0,23.61,20.9,10.1
2019-04-15,인천,13.6,3.3,8.9,0.0,23.68,18.7,10.8
2019-04-16,대구,23.2,6.9,15.0,0.0,22.19,10.7,7.2
2019-04-16,부산,20.9,5.2,13.2,0.0,21.99,12.8,6.1
2019-04-16,서울,19.8,2.5,10.8,0.0,21.24,10.8,7.9
2019-04-16,인천,18.3,4.9,11.2,0.0,21.03,10.1,6.9
2019-04-17,대구,22.5,11.5,16.4,0.0,14.93,11.4,6.6
2019-04-17,부산,22.0,8.9,15.1,0.1,20.39,13.5,7.6
2019-04-17,서울,19.2,5.5,12.2,0.0,23.66,17.1,9.3
2019-04-17,인천,16.3,7.0,11.3,0.0,23.68,12.6,8.0
2019-04-18,대구,26.9,10.0,18.0,0.0,22.19,18.9,10.1
2019-04-18,부산,19.0,8.6,14.4,0.0,23.65,24.3,12.2
2019-04-18,서울,15.4,7.6,11.2,0.0,13.81,23.8,11.3
2019-04-18,인천,13.8,8.6,10.8,0.0,13.66,22.2,12.7
2019-04-19,대구,15.2,10.1,13.4,0.1,10.42,23.1,14.3
2019-04-19,부산,14.9,9.4,12.3,0.0,14.1,24.7,14.7
2019-04-19,서울,16.9,7.3,11.6,0.0,12.8,19.5,10.4
2019-04-19,인천,17.8,6.9,12.0,0.0,13.32,17.2,10.1
2019-04-20,대구,24.8,8.6,16.1,0.0,23.0,9.3,7.0
2019-04-20,부산,17.9,6.0,12.3,0.0,24.54,10.5,6.8
2019-04-20,서울,17.5,6.1,12.1,0.2,15.8,19.0,9.6
2019-04-20,인천,15.0,8.9,11.9,0.4,17.57,14.1,9.0
2019-04-21,대구,25.1,11.9,18.1,0.1,15.24,16.1,8.6
2019-04-21,부산,21.8,8.8,15.7,0.0,16.53,12.8,6.3
2019-04-21,서울,17.6,10.6,13.4,0.2,11.96,14.1,6.4
2019-04-21,인천,14.7,9.6,11.7,1.2,10.53,10.8,6.2
2019-04-22,대구,25.5,11.9,18.2,0.0,24.05,20.5,12.9
2019-04-22,부산,20.9,12.8,16.2,0.0,23.43,18.7,12.2
2019-04-22,서울,25.4,7.6,16.4,0.0,23.72,8.6,6.6
2019-04-22,인천,21.3,8.4,14.5,0.0,23.67,12.6,5.6
2019-04-23,대구,24.5,11.3,16.8,10.6,10.59,12.6,7.3
2019-04-23,부산,19.8,12.1,15.4,10.7,8.86,11.6,8.0
2019-04-23,서울,24.5,12.2,17.9,0.1,13.9,17.9,6.2
2019-04-23,인천,23.0,11.4,15.9,0.3,14.31,19.3,6.4
2019-04-24,대구,23.6,14.1,18.4,8.4,10.66,12.1,8.0
2019-04-24,부산,21.5,14.4,17.5,22.5,9.76,14.7,9.3
2019-04-24,서울,24.1,13.6,16.8,6.2,15.28,21.2,6.1
2019-04-24,인천,20.6,11.6,14.7,7.8,17.45,18.1,8.1
2019-04-25,대구,18.4,10.8,15.1,0.5,11.55,20.1,15.9
2019-04-25,부산,16.8,12.1,14.2,2.2,6.86,19.6,13.2
2019-04-25,서울,15.4,10.1,13.2,6.1,8.88,22.8,14.3
2019-04-25,인천,17.6,9.1,12.9,10.0,9.78,18.1,13.3
2019-04-26,대구,12.7,8.4,10.5,10.8,5.59,15.0,8.6
2019-04-26,부산,13.9,8.6,11.4,10.6,5.54,16.3,9.5
2019-04-26,서울,10.1,6.9,8.5,5.5,3.43,16.4,9.8
2019-04-26,인천,10.2,7.4,8.6,1.9,3.57,17.1,11.8
2019-04-27,대구,17.8,5.0,11.7,0.0,25.02,13.3,5.5
2019-04-27,부산,15.4,5.9,10.8,0.0,23.63,16.3,8.6
2019-04-27,서울,17.0,3.1,9.9,0.0,23.71,18.0,6.6
2019-04-27,인천,13.8,3.2,9.1,0.0,23.78,15.9,8.4
2019-04-28,대구,17.5,9.2,12.8,0.5,13.99,7.9,4.2
2019-04-28,부산,14.3,7.5,11.2,2.1,11.73,12.6,6.4
2019-04-28,서울,15.8,8.6,11.8,0.0,20.06,15.0,7.6
2019-04-28,인천,14.8,8.6,11.4,0.0,22.17,12.8,6.5
2019-04-29,대구,13.1,7.4,10.9,27.1,4.03,13.5,7.8
2019-04-29,부산,13.9,10.2,12.2,37.6,2.79,17.7,11.3
2019-04-29,서울,16.6,6.5,12.1,0.0,11.58,9.6,5.7
2019-04-29,인천,16.7,6.7,11.7,0.0,11.37,10.6,6.2
2019-04-30,대구,20.5,11.3,14.9,0.0,13.41,9.7,5.0
2019-04-30,부산,19.1,11.8,14.7,0.1,16.5,15.5,10.4
2019-04-30,서울,20.0,6.5,13.3,0.0,20.75,16.5,6.9
2019-04-30,인천,17.0,6.1,12.3,0.0,21.84,15.9,8.8
2019-05-01,대구,21.8,10.8,15.9,0.0,19.65,17.7,10.1
2019-05-01,부산,21.5,10.6,15.6,0.0,17.27,13.1,7.9
2019-05-01,서울,20.4,8.6,14.7,0.0,24.3,22.1,11.1
2019-05-01,인천,16.8,8.4,13.2,0.0,24.72,20.9,12.6
2019-05-02,대구,23.4,8.8,16.3,0.0,26.14,17.4,9.4
2019-05-02,부산,20.0,10.1,15.7,0.0,26.04,15.4,8.5
2019-05-02,서울,22.8,8.1,14.3,0.0,25.62,26.0,10.5
2019-05-02,인천,18.4,10.1,13.7,0.0,25.68,22.2,12.6
2019-05-03,대구,25.9,8.6,17.7,0.0,26.17,11.5,6.1
2019-05-03,부산,23.4,9.9,16.5,0.0,26.41,11.6,7.2
2019-05-03,서울,24.4,7.8,14.8,0.0,25.49,19.0,8.4
2019-05-03,인천,19.8,7.8,12.9,0.0,25.53,16.7,8.4
2019-05-04,대구,27.1,12.5,19.3,0.0,25.23,9.9,5.0
2019-05-04,부산,23.0,10.8,16.8,0.0,25.2,9.9,5.8
2019-05-04,서울,25.0,8.8,16.1,0.0,22.22,14.6,7.1
2019-05-04,인천,19.6,8.6,13.8,0.0,23.0,12.0,6.9
2019-05-05,대구,26.9,15.5,20.5,0.0,21.76,13.5,6.5
2019-05-05,부산,23.0,12.8,17.7,0.0,21.81,11.9,6.8
2019-05-05,서울,25.1,10.9,17.1,0.0,23.77,20.3,9.2
2019-05-05,인천,19.8,9.6,14.4,0.0,24.09,17.9,9.5
2019-05-06,대구,21.1,10.4,15.1,1.3,24.21,18.2,11.8
2019-05-06,부산,19.4,11.1,14.8,2.4,22.28,23.2,11.4
2019-05-06,서울,18.1,9.1,14.0,0.0,26.62,22.9,16.3
2019-05-06,인천,17.2,9.3,13.2,0.1,26.65,27.8,21.1
2019-05-07,대구,21.4,8.0,14.7,0.0,26.83,13.8,8.1
2019-05-07,부산,19.3,6.7,13.2,0.0,26.56,17.1,8.4
2019-05-07,서울,20.5,7.4,13.5,0.0,26.19,24.4,12.5
2019-05-07,인천,16.9,6.9,12.4,0.0,26.19,19.8,12.4
2019-05-08,대구,23.6,8.3,16.3,0.0,23.07,17.3,9.8
2019-05-08,부산,20.4,8.1,14.7,0.0,22.3,17.2,9.8
2019-05-08,서울,19.9,8.6,13.8,0.0,24.11,23.5,13.5
2019-05-08,인천,17.0,10.2,13.3,0.0,23.74,23.4,15.4
2019-05-09,대구,24.8,12.4,18.3,0.0,24.52,19.0,11.0
2019-05-09,부산,22.5,10.2,16.5,0.0,23.25,16.5,8.5
2019-05-09,서울,20.9,9.3,14.7,0.0,24.71,21.7,11.3
2019-05-09,인천,17.3,10.1,13.6,0.0,24.58,17.9,11.2
2019-05-10,대구,28.7,10.2,19.7,0.0,26.12,9.7,6.6
2019-05-10,부산,23.3,10.9,17.2,0.0,22.19,11.2,6.8
2019-05-10,서울,26.0,8.2,16.3,0.0,26.15,20.8,7.6
2019-05-10,인천,19.0,7.4,13.7,0.0,26.23,17.5,8.6
2019-05-11,대구,30.3,15.3,22.2,0.0,25.49,12.5,3.4
2019-05-11,부산,25.0,11.4,18.5,0.0,26.74,11.3,4.8
2019-05-11,서울,27.3,11.3,18.2,0.0,25.03,21.9,7.2
2019-05-11,인천,20.2,11.4,15.2,0.0,25.14,17.7,7.8
2019-05-12,대구,26.8,12.9,19.2,0.0,24.74,20.2,13.6
2019-05-12,부산,24.4,12.8,17.8,0.0,24.56,19.6,12.7
2019-05-12,서울,27.0,11.9,19.5,0.3,21.18,13.0,7.1
2019-05-12,인천,21.9,10.9,16.6,0.0,21.6,15.1,7.8
2019-05-13,대구,26.7,11.3,18.9,0.0,20.11,17.4,9.8
2019-05-13,부산,22.4,11.6,16.9,0.0,22.62,14.3,8.4
2019-05-13,서울,21.6,13.1,16.3,7.0,9.23,15.9,7.7
2019-05-13,인천,20.4,11.9,14.8,5.9,8.43,19.5,8.3
2019-05-14,대구,28.2,15.6,21.5,0.2,21.54,13.0,5.4
2019-05-14,부산,23.7,15.6,19.5,2.4,21.65,10.1,5.4
2019-05-14,서울,25.0,11.6,18.2,0.0,25.39,16.2,7.7
2019-05-14,인천,21.6,10.6,16.0,0.0,25.44,15.1,8.0
2019-05-15,대구,29.8,16.7,22.8,0.3,21.55,15.5,5.6
2019-05-15,부산,24.4,15.4,20.2,0.0,21.6,12.3,5.8
2019-05-15,서울,26.0,11.9,18.3,0.0,23.03,15.7,7.1
2019-05-15,인천,22.2,11.6,16.5,0.0,23.32,13.8,6.9
2019-05-16,대구,30.4,17.7,23.8,0.0,21.34,15.9,4.5
2019-05-16,부산,26.5,14.9,20.9,0.0,24.7,13.4,6.0
2019-05-16,서울,28.1,13.9,21.2,0.0,25.92,14.8,8.1
2019-05-16,인천,24.6,13.4,18.9,0.0,25.93,14.2,7.8
2019-05-17,대구,29.6,16.6,23.0,0.0,20.25,17.6,9.4
2019-05-17,부산,24.6,14.8,20.1,0.1,20.3,16.9,11.3
2019-05-17,서울,28.9,16.0,22.3,0.0,17.84,15.3,7.1
2019-05-17,인천,24.9,13.4,19.6,0.0,17.55,16.2,7.8
2019-05-18,대구,21.0,16.1,17.3,26.2,5.19,24.1,16.4
2019-05-18,부산,19.4,17.0,17.6,25.8,4.99,24.8,19.0
2019-05-18,서울,26.0,18.6,22.5,0.0,20.65,23.8,16.2
2019-05-18,인천,25.5,18.0,21.4,0.2,19.49,23.8,17.1
2019-05-19,대구,23.9,15.8,19.2,3.9,8.93,18.1,13.3
2019-05-19,부산,21.5,17.5,19.1,17.6,8.8,21.5,17.7
2019-05-19,서울,20.5,18.0,19.5,14.6,4.63,16.9,12.7
2019-05-19,인천,20.4,17.4,19.0,16.5,4.5,18.1,15.2
2019-05-20,대구,21.6,12.9,18.3,1.4,15.21,25.5,15.0
2019-05-20,부산,21.5,12.5,18.1,3.6,11.65,19.6,12.9
2019-05-20,서울,19.0,12.1,16.1,5.0,24.38,33.2,20.3
2019-05-20,인천,19.0,13.0,15.7,6.4,25.26,39.3,24.5
2019-05-21,대구,24.0,9.4,17.0,0.0,27.73,24.0,12.3
2019-05-21,부산,22.0,9.4,15.7,0.0,27.91,22.0,11.1
2019-05-21,서울,20.4,11.1,15.4,0.0,26.64,26.3,16.4
2019-05-21,인천,18.4,12.9,15.5,0.0,26.84,24.2,18.1
2019-05-22,대구,28.1,11.5,19.9,0.0,27.77,17.0,10.1
2019-05-22,부산,24.2,10.2,17.5,0.0,28.18,16.3,9.3
2019-05-22,서울,23.4,10.6,16.9,0.0,26.9,26.4,13.6
2019-05-22,인천,21.5,12.4,16.9,0.0,26.93,24.6,14.4
2019-05-23,대구,29.7,14.2,22.5,0.0,27.3,20.0,9.2
2019-05-23,부산,24.9,12.8,19.8,0.0,27.2,16.9,8.7
2019-05-23,서울,25.5,11.7,18.5,0.0,26.87,15.0,8.0
2019-05-23,인천,21.6,13.6,17.7,0.0,26.93,11.4,7.7
2019-05-24,대구,33.8,16.8,25.3,0.0,26.99,14.6,7.3
2019-05-24,부산,27.3,14.4,20.9,0.0,27.18,16.4,8.5
2019-05-24,서울,30.8,13.2,21.2,0.0,26.29,15.2,8.2
2019-05-24,인천,28.4,14.0,19.7,0.0,26.28,16.9,9.2
2019-05-25,대구,32.7,17.5,25.3,0.0,20.32,15.3,9.0
2019-05-25,부산,29.4,16.5,22.7,0.0,21.61,13.4,8.8
2019-05-25,서울,27.9,15.6,21.2,0.0,20.85,15.3,8.0
2019-05-25,인천,24.6,15.6,19.3,0.0,21.02,11.2,8.1
2019-05-26,대구,33.0,20.5,25.7,0.0,26.42,19.2,9.6
2019-05-26,부산,26.6,18.0,22.1,0.0,25.56,16.4,8.4
2019-05-26,서울,29.9,14.9,21.9,0.0,24.96,22.3,9.3
2019-05-26,인천,27.2,15.6,20.6,0.0,24.66,19.2,9.8
2019-05-27,대구,22.3,17.8,20.5,20.0,8.85,28.9,17.0
2019-05-27,부산,19.9,19.0,19.4,32.5,4.35,36.3,21.9
2019-05-27,서울,21.0,14.8,18.3,11.6,5.8,24.5,17.7
2019-05-27,인천,20.5,15.6,17.8,10.4,7.39,31.8,22.4
2019-05-28,대구,23.1,13.1,18.1,0.0,26.21,19.1,13.8
2019-05-28,부산,22.2,13.1,17.3,0.1,23.99,23.0,10.9
2019-05-28,서울,22.4,13.4,17.0,0.0,26.24,22.5,14.5
2019-05-28,인천,19.0,14.5,16.5,0.0,26.55,24.1,16.9
2019-05-29,대구,28.7,12.7,21.0,0.0,27.89,20.7,11.1
2019-05-29,부산,24.8,11.1,18.7,0.0,28.04,14.5,8.8
2019-05-29,서울,23.1,10.8,17.6,0.0,27.29,21.0,11.2
2019-05-29,인천,19.9,11.6,17.0,0.0,27.33,22.0,14.1
2019-05-30,대구,30.0,13.9,22.2,0.3,22.45,16.9,9.1
2019-05-30,부산,25.7,12.2,19.6,0.0,23.75,13.5,7.6
2019-05-30,서울,23.7,11.8,17.8,0.1,18.59,22.2,13.9
2019-05-30,인천,21.5,14.1,17.6,0.4,18.21,21.9,14.9
2019-05-31,대구,25.5,15.0,19.6,3.8,21.35,14.9,9.5
2019-05-31,부산,20.1,14.9,17.2,3.2,18.91,17.6,9.8
2019-05-31,서울,21.6,14.0,17.6,0.0,25.69,23.8,13.4
2019-05-31,인천,19.4,14.8,16.9,0.0,26.98,26.6,14.1
2019-06-01,대구,27.5,12.2,20.3,0.0,23.46,11.1,7.8
2019-06-01,부산,24.3,12.9,18.5,0.0,22.14,12.1,7.3
2019-06-01,서울,21.8,11.7,16.8,0.0,22.08,16.8,8.9
2019-06-01,인천,19.1,13.4,16.2,0.0,21.23,15.6,9.5
2019-06-02,대구,30.0,15.9,23.0,0.0,25.31,10.7,6.7
2019-06-02,부산,25.5,14.2,19.8,0.0,24.18,12.1,5.5
2019-06-02,서울,26.2,14.1,19.9,0.0,26.84,18.4,7.9
2019-06-02,인천,22.8,11.9,17.6,0.0,26.76,13.3,6.7
2019-06-03,대구,33.3,15.9,24.9,0.0,27.53,11.9,6.7
2019-06-03,부산,27.8,14.0,21.0,0.0,27.42,12.9,6.6
2019-06-03,서울,28.4,14.8,21.5,0.0,26.58,18.9,7.4
2019-06-03,인천,25.5,13.4,19.3,0.0,26.5,16.9,7.9
2019-06-04,대구,34.4,17.1,26.0,0.0,26.92,15.3,6.6
2019-06-04,부산,27.7,17.1,22.5,0.0,27.12,13.0,6.6
2019-06-04,서울,26.6,15.1,20.9,0.0,26.14,17.9,10.7
2019-06-04,인천,22.9,14.1,18.7,0.0,25.96,15.9,9.5
2019-06-05,대구,34.7,18.3,26.6,0.0,25.55,15.1,8.2
2019-06-05,부산,29.2,18.3,23.0,0.0,26.96,14.7,7.9
2019-06-05,서울,26.8,16.8,20.6,0.0,23.4,18.9,7.3
2019-06-05,인천,21.4,16.4,18.4,0.0,23.32,15.5,6.8
2019-06-06,대구,31.9,20.2,24.9,10.7,14.42,15.1,6.7
2019-06-06,부산,26.5,18.0,22.1,14.2,21.06,15.3,7.4
2019-06-06,서울,25.7,16.9,20.8,11.9,8.92,20.9,7.0
2019-06-06,인천,22.6,15.6,19.1,9.6,7.92,23.3,8.0
2019-06-07,대구,21.9,17.1,19.3,16.6,7.31,26.7,14.8
2019-06-07,부산,21.9,17.6,19.6,36.5,9.68,21.3,11.7
2019-06-07,서울,22.1,17.4,19.1,15.3,8.72,19.2,13.9
2019-06-07,인천,22.4,16.8,18.9,11.9,9.63,21.9,17.1
2019-06-08,대구,26.2,14.9,20.4,0.0,23.61,16.4,7.7
2019-06-08,부산,22.8,15.1,18.8,0.5,23.45,16.8,9.4
2019-06-08,서울,25.4,13.6,20.0,0.0,22.19,12.0,6.5
2019-06-08,인천,24.0,13.4,19.0,0.0,21.91,14.8,7.3
2019-06-09,대구,25.4,14.7,19.0,0.0,25.95,20.3,13.3
2019-06-09,부산,21.6,14.4,17.5,0.0,25.48,21.6,13.1
2019-06-09,서울,24.1,15.9,19.6,13.0,17.68,16.0,5.6
2019-06-09,인천,22.1,15.8,19.0,9.4,17.61,13.5,6.7
2019-06-10,대구,21.9,13.6,17.9,0.1,12.34,16.8,11.1
2019-06-10,부산,21.1,14.1,17.6,0.0,20.65,20.6,13.0
2019-06-10,서울,21.8,16.0,18.3,8.1,12.86,14.6,10.6
2019-06-10,인천,22.1,15.9,18.6,11.8,15.98,16.3,12.2
2019-06-11,대구,25.1,13.9,18.9,0.1,19.68,17.7,8.8
2019-06-11,부산,21.5,14.9,17.8,0.5,20.08,15.2,9.6
2019-06-11,서울,23.3,14.2,18.4,0.0,21.86,13.2,7.5
2019-06-11,인천,22.3,14.7,18.4,0.0,23.91,15.1,9.4
2019-06-12,대구,26.4,15.9,20.6,0.0,18.4,14.3,6.6
2019-06-12,부산,21.8,15.6,18.3,0.0,24.13,12.4,7.4
2019-06-12,서울,24.1,14.9,19.3,0.3,25.24,15.8,6.3
2019-06-12,인천,21.9,14.1,18.4,0.0,26.14,17.4,7.7
2019-06-13,대구,30.3,15.2,22.4,0.0,26.6,15.7,5.5
2019-06-13,부산,22.6,13.9,18.7,0.0,27.78,12.7,7.0
2019-06-13,서울,25.3,14.1,20.2,0.0,26.77,12.4,7.0
2019-06-13,인천,23.0,14.1,19.3,0.0,26.82,13.5,7.8
2019-06-14,대구,24.2,16.5,20.3,0.6,7.72,6.6,3.0
2019-06-14,부산,22.8,16.5,19.2,10.8,6.7,9.7,5.7
2019-06-14,서울,25.5,16.9,20.5,0.0,18.45,13.9,7.1
2019-06-14,인천,23.1,16.4,19.4,0.1,18.43,14.0,7.8
2019-06-15,대구,28.5,16.7,21.4,5.7,19.1,15.8,8.1
2019-06-15,부산,24.9,16.4,19.8,12.4,19.22,14.8,8.6
2019-06-15,서울,25.6,16.1,20.5,0.6,22.34,21.7,11.1
2019-06-15,인천,23.5,16.8,19.9,0.0,23.03,26.0,14.3
2019-06-16,대구,27.9,16.7,21.1,1.6,20.08,20.1,8.3
2019-06-16,부산,22.4,16.1,19.0,1.5,19.68,13.1,7.4
2019-06-16,서울,25.0,14.4,20.0,0.0,21.84,17.1,7.1
2019-06-16,인천,23.1,15.2,19.2,0.2,24.51,19.5,8.7
2019-06-17,대구,29.7,16.4,22.9,0.5,18.72,12.1,7.1
2019-06-17,부산,23.0,17.3,19.9,1.4,20.62,16.4,8.3
2019-06-17,서울,23.6,16.2,19.4,0.6,24.7,16.3,9.4
2019-06-17,인천,21.0,16.6,18.6,0.1,25.55,15.0,10.9
2019-06-18,대구,31.5,18.1,23.7,1.4,20.88,19.5,8.6
2019-06-18,부산,24.8,16.9,20.8,0.0,17.22,14.5,7.7
2019-06-18,서울,24.3,16.1,19.8,2.6,17.74,19.1,8.6
2019-06-18,인천,23.0,16.4,19.6,2.2,20.57,19.5,10.2
2019-06-19,대구,30.9,18.7,24.9,0.0,21.61,14.0,7.7
2019-06-19,부산,26.8,17.2,22.1,4.9,22.99,8.7,5.2
2019-06-19,서울,24.2,17.5,20.2,1.6,13.56,13.9,7.7
2019-06-19,인천,22.6,18.0,19.8,1.4,20.89,15.2,9.0
2019-06-20,대구,33.5,18.5,26.3,0.3,26.07,14.1,8.6
2019-06-20,부산,27.9,18.9,23.2,0.0,26.43,15.3,7.8
2019-06-20,서울,24.8,17.1,20.4,0.5,16.02,15.1,7.3
2019-06-20,인천,21.6,17.6,19.5,0.3,19.39,15.8,9.2
2019-06-21,대구,32.6,19.7,25.1,1.7,23.11,21.3,10.5
2019-06-21,부산,27.0,20.0,23.3,0.2,24.8,17.0,8.2
2019-06-21,서울,25.9,17.0,21.2,1.2,15.65,13.5,6.8
2019-06-21,인천,22.8,18.2,20.3,0.3,21.26,19.1,10.6
2019-06-22,대구,29.1,17.5,22.2,0.4,21.42,21.4,12.7
2019-06-22,부산,24.2,18.1,20.4,0.0,24.19,22.2,15.4
2019-06-22,서울,28.2,16.8,22.5,0.0,24.52,14.1,10.1
2019-06-22,인천,26.0,17.3,21.9,0.0,26.51,17.6,11.1
2019-06-23,대구,27.6,15.6,21.9,0.0,19.1,17.7,10.2
2019-06-23,부산,22.9,16.7,19.8,0.8,21.07,19.7,12.0
2019-06-23,서울,28.2,17.1,22.8,0.0,23.47,15.6,9.2
2019-06-23,인천,25.9,18.0,22.2,0.0,24.75,20.4,10.7
2019-06-24,대구,29.6,17.1,23.3,0.0,20.41,10.5,6.4
2019-06-24,부산,23.9,16.5,19.9,1.9,23.3,12.7,6.6
2019-06-24,서울,28.6,18.6,23.1,0.0,25.93,14.7,8.6
2019-06-24,인천,25.4,18.1,21.4,0.0,26.67,15.3,8.6
2019-06-25,대구,32.6,18.3,25.4,0.1,20.87,15.8,7.0
2019-06-25,부산,26.0,16.6,21.1,0.0,27.43,14.7,7.3
2019-06-25,서울,30.9,16.4,23.6,0.0,27.04,16.6,6.0
2019-06-25,인천,26.8,16.9,21.9,0.0,27.16,17.9,8.3
2019-06-26,대구,23.7,17.9,20.9,45.1,5.33,17.6,8.2
2019-06-26,부산,22.0,17.6,20.2,52.0,4.78,19.7,9.3
2019-06-26,서울,27.9,19.1,23.8,0.3,11.39,17.6,8.7
2019-06-26,인천,26.9,18.4,22.6,0.4,11.42,18.1,8.4
2019-06-27,대구,28.4,21.1,23.9,50.2,10.24,14.4,7.3
2019-06-27,부산,25.5,21.2,22.7,40.1,10.03,16.4,8.8
2019-06-27,서울,29.0,21.9,24.4,0.0,17.68,17.2,7.6
2019-06-27,인천,26.6,20.5,22.7,0.0,19.9,18.5,8.9
2019-06-28,대구,27.4,20.8,23.9,11.2,15.83,13.4,9.0
2019-06-28,부산,24.8,19.7,22.1,0.9,15.92,16.9,8.6
2019-06-28,서울,28.0,20.2,23.4,0.3,16.41,17.3,6.9
2019-06-28,인천,24.8,20.1,22.0,0.3,19.67,15.5,8.9
2019-06-29,대구,23.2,20.8,21.7,42.6,5.37,14.0,5.1
2019-06-29,부산,23.6,19.9,21.1,90.6,4.93,26.9,7.8
2019-06-29,서울,27.0,20.0,23.1,4.5,14.59,12.1,6.7
2019-06-29,인천,25.9,19.9,22.4,6.3,13.8,14.2,7.6
2019-06-30,대구,29.5,20.1,24.6,0.2,20.7,14.2,8.3
2019-06-30,부산,29.0,20.2,23.5,0.6,16.95,16.3,8.2
2019-06-30,서울,27.2,19.8,23.1,0.4,21.14,25.5,12.2
2019-06-30,인천,24.5,19.6,22.2,0.0,22.93,24.5,12.3
2019-07-01,대구,27.2,19.9,23.7,0.7,13.54,11.7,7.8
2019-07-01,부산,27.2,20.9,23.2,1.1,11.71,11.0,7.7
2019-07-01,서울,26.4,19.0,22.4,0.0,21.66,17.2,10.6
2019-07-01,인천,23.5,19.3,21.4,0.0,22.34,15.8,11.3
2019-07-02,대구,29.0,17.9,24.0,0.0,26.29,11.7,7.5
2019-07-02,부산,28.5,20.2,23.8,0.0,24.33,13.0,7.3
2019-07-02,서울,27.4,18.8,22.4,0.2,20.62,15.9,10.3
2019-07-02,인천,24.4,18.8,21.1,0.1,24.21,16.5,10.8
2019-07-03,대구,29.1,19.1,24.2,0.1,18.72,9.5,5.2
2019-07-03,부산,25.0,19.9,22.3,0.0,16.57,13.4,4.7
2019-07-03,서울,30.0,19.1,23.5,0.0,20.92,17.7,6.7
2019-07-03,인천,25.0,19.0,21.5,0.0,20.23,16.7,8.4
2019-07-04,대구,31.8,19.4,25.3,0.0,26.22,10.6,5.3
2019-07-04,부산,29.5,19.3,23.8,0.2,24.35,12.6,6.5
2019-07-04,서울,30.6,18.5,23.7,0.0,26.99,18.6,8.4
2019-07-04,인천,25.0,18.6,21.5,0.0,27.17,16.8,8.7
2019-07-05,대구,31.1,20.1,25.4,0.0,23.49,14.4,8.4
2019-07-05,부산,28.2,20.2,23.5,0.0,23.57,14.3,7.0
2019-07-05,서울,33.0,19.6,25.9,0.0,24.49,15.6,5.9
2019-07-05,인천,26.1,18.2,22.7,0.0,25.69,15.4,6.9
2019-07-06,대구,28.7,18.7,23.3,0.0,27.53,19.8,13.8
2019-07-06,부산,27.2,19.3,22.6,0.0,26.38,23.9,17.0
2019-07-06,서울,35.3,21.2,28.5,0.1,24.01,24.5,10.7
2019-07-06,인천,31.9,19.0,26.4,0.0,25.65,19.8,8.2
2019-07-07,대구,26.9,19.5,22.6,0.0,24.02,20.3,14.7
2019-07-07,부산,24.7,19.2,21.7,0.4,25.31,23.0,17.3
2019-07-07,서울,32.1,21.9,26.2,0.0,21.34,24.0,17.1
2019-07-07,인천,31.7,20.8,26.4,0.0,20.78,26.7,14.4
2019-07-08,대구,26.1,18.8,21.9,0.7,16.54,19.4,11.4
